"o","text","annotation","term","annotation2","term2"
"https://www.ncbi.nlm.nih.gov/pubmed/24308392a5","Since then, severity has declined in many countries, due to the wide use of fluoride especially in toothpaste, but dental caries remains a disease of medical, social and economic importance.","https://www.ncbi.nlm.nih.gov/pubmed/24308392a5b4","fluoride","https://www.ncbi.nlm.nih.gov/pubmed/24308392a5b7","disease"
"https://www.ncbi.nlm.nih.gov/pubmed/24237911a10","Median concentrations of cotinine and creatinine-adjusted NNAL (NNAL/Cr) were significantly higher in those with a past-year asthma attack (0.43 ng/mL and 7.28 pg/mL) than in those without (0.06 ng/mL and 2.26 pg/mL), and highest in those with past-year emergency/urgent visits (0.93 ng/mL and 28.14 pg/mL).","https://www.ncbi.nlm.nih.gov/pubmed/24237911a10b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/24237911a10b6","asthma attack"
"https://www.ncbi.nlm.nih.gov/pubmed/23211994a13","Results indicate that the methanol extracts of CR and S exhibit anti-radical activity in vitro, as well as cancer preventive efficacy on colon cancer cells, with S having slightly higher activity.","https://www.ncbi.nlm.nih.gov/pubmed/23211994a13b4","CR","https://www.ncbi.nlm.nih.gov/pubmed/23211994a13b11","colon cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/23211994a13","Results indicate that the methanol extracts of CR and S exhibit anti-radical activity in vitro, as well as cancer preventive efficacy on colon cancer cells, with S having slightly higher activity.","https://www.ncbi.nlm.nih.gov/pubmed/23211994a13b4","CR","https://www.ncbi.nlm.nih.gov/pubmed/23211994a13b9","cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/23707771a5","Injection of Cr(VI)-stimulated cells into nude mice resulted in the formation of tumors.","https://www.ncbi.nlm.nih.gov/pubmed/23707771a5b2","Cr","https://www.ncbi.nlm.nih.gov/pubmed/23707771a5b7","tumors"
"https://www.ncbi.nlm.nih.gov/pubmed/23707771a10","In particular, Cr(VI) suppressed autophagy of epithelial cells under nutrition deprivation.","https://www.ncbi.nlm.nih.gov/pubmed/23707771a10b1","Cr","https://www.ncbi.nlm.nih.gov/pubmed/23707771a10b4","under nutrition"
"https://www.ncbi.nlm.nih.gov/pubmed/23869185a5","Main outcome measures:                    Primary efficacy parameters were changes in homeostasis model assessment as an index of insulin resistance (HOMA-IR) and 3-methylhistidine/creatinine (3-MH/Cr).","https://www.ncbi.nlm.nih.gov/pubmed/23869185a5b12","Cr","https://www.ncbi.nlm.nih.gov/pubmed/23869185a5b8","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/23065486a6","Animals were fed ad libitum: the control diet (AIN-93 M) and high-fructose diets with and without a combination of two levels of CrProp (0.1 and 1 mg Cr/kg body mass/day) and two levels of thiamine (0.5 and 10 mg/kg body mass/day) for 8 weeks.","https://www.ncbi.nlm.nih.gov/pubmed/23065486a6b12","Cr","https://www.ncbi.nlm.nih.gov/pubmed/23065486a6b5","AIN"
"https://www.ncbi.nlm.nih.gov/pubmed/26497649a6","Prior results indicated that patients with dysphagia demonstrated elevated BUN/Cr compared to non-dysphagia cases during acute care and that BUN/Cr increased selectively in dysphagic patients.","https://www.ncbi.nlm.nih.gov/pubmed/26497649a6b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26497649a6b11","dysphagia"
"https://www.ncbi.nlm.nih.gov/pubmed/26497649a6","Prior results indicated that patients with dysphagia demonstrated elevated BUN/Cr compared to non-dysphagia cases during acute care and that BUN/Cr increased selectively in dysphagic patients.","https://www.ncbi.nlm.nih.gov/pubmed/26497649a6b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26497649a6b13","dysphagia"
"https://www.ncbi.nlm.nih.gov/pubmed/22945569a5","Because of their high degree of toxicity, arsenic, cadmium, chromium, lead, and mercury rank among the priority metals that are of public health significance.","https://www.ncbi.nlm.nih.gov/pubmed/22945569a5b5","chromium","https://www.ncbi.nlm.nih.gov/pubmed/22945569a5b2","toxicity"
"https://www.ncbi.nlm.nih.gov/pubmed/26407861a8","The total HM concentrations in wheat flour were 0.0017 mg kg(-1) for Hg, 0.028 mg kg(-1) for As, 0.020 mg kg(-1) for Cd, 0.109 mg kg(-1) for Cr, 0.128 mg kg(-1) for Pb, 2.66 mg kg(-1) for Cu, 24.20 mg kg(-1) for Zn, and 0.20 mg kg(-1) for Ni, and they were significantly lower than the tolerance limits of Chinese standards.","https://www.ncbi.nlm.nih.gov/pubmed/26407861a8b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26407861a8b8","tolerance"
"https://www.ncbi.nlm.nih.gov/pubmed/22363133a10","Unexpectedly, only 40% of CR mice survived infection with H. hepaticus, with mortality observed as early as 1 wk following induction of colitis.","https://www.ncbi.nlm.nih.gov/pubmed/22363133a10b2","CR","https://www.ncbi.nlm.nih.gov/pubmed/22363133a10b10","colitis"
"https://www.ncbi.nlm.nih.gov/pubmed/23707771a6","Chronic exposure to Cr(VI) increased levels of intracellular ROS and antiapoptotic proteins.","https://www.ncbi.nlm.nih.gov/pubmed/23707771a6b2","Cr","https://www.ncbi.nlm.nih.gov/pubmed/23707771a6b1","exposure"
"https://www.ncbi.nlm.nih.gov/pubmed/24237911a11","Among nonsmokers, increasing levels of log cotinine or log NNAL/Cr, adjusted for demographics, were significantly associated with past-year asthma exacerbation (log cotinine OR=1.46 [95% CI=1.1, 1.92]; log NNAL/Cr OR=1.42 [95% CI=1.07, 1.88]) and past-year emergency/urgent visit (log cotinine OR=1.95 [95% CI=1.32, 2.88]; log NNAL/Cr OR=1.58 [95% CI=1.23, 2.02]).","https://www.ncbi.nlm.nih.gov/pubmed/24237911a11b24","Cr","https://www.ncbi.nlm.nih.gov/pubmed/24237911a11b9","asthma"
"https://www.ncbi.nlm.nih.gov/pubmed/23707771a4","Chronic exposure of human bronchial epithelial cells to Cr(VI) at nanomolar concentrations (10-100nM) for 3months not only induced cell transformation, but also increased the potential of these cells to invade and migrate.","https://www.ncbi.nlm.nih.gov/pubmed/23707771a4b3","Cr","https://www.ncbi.nlm.nih.gov/pubmed/23707771a4b1","exposure"
"https://www.ncbi.nlm.nih.gov/pubmed/25596210a3","Catheter-related bloodstream infections (CR-BSI) are a common and potentially fatal complication of HPN.","https://www.ncbi.nlm.nih.gov/pubmed/25596210a3b2","CR","https://www.ncbi.nlm.nih.gov/pubmed/25596210a3b4","complication"
"https://www.ncbi.nlm.nih.gov/pubmed/23707771a7","Transfection with catalase or superoxide dismutase (SOD) prevented Cr(VI)-mediated increases in colony formation, cell invasion, migration, and xenograft tumors.","https://www.ncbi.nlm.nih.gov/pubmed/23707771a7b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/23707771a7b11","tumors"
"https://www.ncbi.nlm.nih.gov/pubmed/25596210a8","We calculated the overall complication rate and the complication rate specifically due to CR-BSI.","https://www.ncbi.nlm.nih.gov/pubmed/25596210a8b5","CR","https://www.ncbi.nlm.nih.gov/pubmed/25596210a8b1","complication"
"https://www.ncbi.nlm.nih.gov/pubmed/25596210a8","We calculated the overall complication rate and the complication rate specifically due to CR-BSI.","https://www.ncbi.nlm.nih.gov/pubmed/25596210a8b5","CR","https://www.ncbi.nlm.nih.gov/pubmed/25596210a8b3","complication"
"https://www.ncbi.nlm.nih.gov/pubmed/28068014a3","The study was aimed at determining, on an animal model, effects of supplementing a diet, modified by substituting whole wheat and corn grains with white flour and sucrose, with calcium, magnesium, zinc, and chromium on metabolism of the minerals and their distribution in the body.","https://www.ncbi.nlm.nih.gov/pubmed/28068014a3b12","chromium","https://www.ncbi.nlm.nih.gov/pubmed/28068014a3b5","corn"
"https://www.ncbi.nlm.nih.gov/pubmed/24237911a11","Among nonsmokers, increasing levels of log cotinine or log NNAL/Cr, adjusted for demographics, were significantly associated with past-year asthma exacerbation (log cotinine OR=1.46 [95% CI=1.1, 1.92]; log NNAL/Cr OR=1.42 [95% CI=1.07, 1.88]) and past-year emergency/urgent visit (log cotinine OR=1.95 [95% CI=1.32, 2.88]; log NNAL/Cr OR=1.58 [95% CI=1.23, 2.02]).","https://www.ncbi.nlm.nih.gov/pubmed/24237911a11b15","Cr","https://www.ncbi.nlm.nih.gov/pubmed/24237911a11b9","asthma"
"https://www.ncbi.nlm.nih.gov/pubmed/25685983a2","This study aimed to analyse the concentrations of Al, Ba, Bi, Cu, Cr, Ge, Mn, Mo, Ni, Sb, Se, Sr and Zn in food samples collected in 2008 in Catalonia (Spain).","https://www.ncbi.nlm.nih.gov/pubmed/25685983a2b6","Cr","https://www.ncbi.nlm.nih.gov/pubmed/25685983a2b3","Al"
"https://www.ncbi.nlm.nih.gov/pubmed/23707771a8","While chronic Cr(VI) exposure led to activation of signaling cascades involving PI3K/AKT/GSK-3β/β-catenin and PI3K/AKT/mTOR, transfection with catalase or SOD markedly inhibited Cr(VI)-mediated activation of these signaling proteins.","https://www.ncbi.nlm.nih.gov/pubmed/23707771a8b1","Cr","https://www.ncbi.nlm.nih.gov/pubmed/23707771a8b3","exposure"
"https://www.ncbi.nlm.nih.gov/pubmed/25545420a5","population two+ years and up and for infants age six months to &lt;two years based on the Nestlé Feeding Infants and Toddlers Study, and existing exposure limits for several frequently detected metals (e.g., inorganic arsenic, cadmium, chromium, lead, and mercury).","https://www.ncbi.nlm.nih.gov/pubmed/25545420a5b16","chromium","https://www.ncbi.nlm.nih.gov/pubmed/25545420a5b11","exposure"
"https://www.ncbi.nlm.nih.gov/pubmed/23211994a5","In the present study, we investigated the effects of CR and S on human colon cancer cells.","https://www.ncbi.nlm.nih.gov/pubmed/23211994a5b3","CR","https://www.ncbi.nlm.nih.gov/pubmed/23211994a5b5","colon cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/24192265a7","The primary outcomes were the development of catheter-related bloodstream infections (CR-BSIs) or any bloodstream infection (BSI).","https://www.ncbi.nlm.nih.gov/pubmed/24192265a7b4","CR","https://www.ncbi.nlm.nih.gov/pubmed/24192265a7b6","bloodstream infection"
"https://www.ncbi.nlm.nih.gov/pubmed/23065486a4","The objective of this study was to evaluate the insulin-sensitizing potential of the combined supplementary chromium(III) propionate complex (CrProp) and thiamine in insulin resistance animal model (rats fed a high-fructose diet).","https://www.ncbi.nlm.nih.gov/pubmed/23065486a4b3","chromium","https://www.ncbi.nlm.nih.gov/pubmed/23065486a4b6","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/25614676a14","Other nutrient deficiencies usually observed in patients suffering from ATD are: protein deficiencies, vitamin deficiencies (A, C, B6, B5, B1) and mineral deficiencies (phosphorus, magnesium, potassium, sodium, chromium).","https://www.ncbi.nlm.nih.gov/pubmed/25614676a14b18","chromium","https://www.ncbi.nlm.nih.gov/pubmed/25614676a14b5","ATD"
"https://www.ncbi.nlm.nih.gov/pubmed/25614676a14","Other nutrient deficiencies usually observed in patients suffering from ATD are: protein deficiencies, vitamin deficiencies (A, C, B6, B5, B1) and mineral deficiencies (phosphorus, magnesium, potassium, sodium, chromium).","https://www.ncbi.nlm.nih.gov/pubmed/25614676a14b18","chromium","https://www.ncbi.nlm.nih.gov/pubmed/25614676a14b2","deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/25614676a14","Other nutrient deficiencies usually observed in patients suffering from ATD are: protein deficiencies, vitamin deficiencies (A, C, B6, B5, B1) and mineral deficiencies (phosphorus, magnesium, potassium, sodium, chromium).","https://www.ncbi.nlm.nih.gov/pubmed/25614676a14b18","chromium","https://www.ncbi.nlm.nih.gov/pubmed/25614676a14b13","mineral deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/25614676a14","Other nutrient deficiencies usually observed in patients suffering from ATD are: protein deficiencies, vitamin deficiencies (A, C, B6, B5, B1) and mineral deficiencies (phosphorus, magnesium, potassium, sodium, chromium).","https://www.ncbi.nlm.nih.gov/pubmed/25614676a14b18","chromium","https://www.ncbi.nlm.nih.gov/pubmed/25614676a14b7","vitamin deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/24249586a10","Treatment with indapamide and amlodipine resulted in significantly higher chromium concentrations in the liver and kidney (AM) of the rats, compared with the control group.","https://www.ncbi.nlm.nih.gov/pubmed/24249586a10b2","chromium","https://www.ncbi.nlm.nih.gov/pubmed/24249586a10b10","liver"
"https://www.ncbi.nlm.nih.gov/pubmed/24237911a11","Among nonsmokers, increasing levels of log cotinine or log NNAL/Cr, adjusted for demographics, were significantly associated with past-year asthma exacerbation (log cotinine OR=1.46 [95% CI=1.1, 1.92]; log NNAL/Cr OR=1.42 [95% CI=1.07, 1.88]) and past-year emergency/urgent visit (log cotinine OR=1.95 [95% CI=1.32, 2.88]; log NNAL/Cr OR=1.58 [95% CI=1.23, 2.02]).","https://www.ncbi.nlm.nih.gov/pubmed/24237911a11b6","Cr","https://www.ncbi.nlm.nih.gov/pubmed/24237911a11b9","asthma"
"https://www.ncbi.nlm.nih.gov/pubmed/24415067t1","Supplementary chromium(III) propionate complex does not protect against insulin resistance in high-fat-fed rats","https://www.ncbi.nlm.nih.gov/pubmed/24415067t1b1","chromium","https://www.ncbi.nlm.nih.gov/pubmed/24415067t1b3","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/23869185a6","HOMA-IR was used to evaluate insulin resistance, and 3-MH/Cr was used to evaluate the progress of muscle protein catabolism.","https://www.ncbi.nlm.nih.gov/pubmed/23869185a6b4","Cr","https://www.ncbi.nlm.nih.gov/pubmed/23869185a6b2","insulin resistance"
"https://www.ncbi.nlm.nih.gov/pubmed/28068014a10","Conclusions:                    Analysis of the results allowed to conclude that: 1) except for chromium, contents of the selected minerals in the tissues examined and urea, as well as concentrations of calcitonin and alkaline phosphatase (ALP) activities did not point to any significant effect of the supplementation applied on the body contents of those minerals; 2) effects observed as the accumulation of perivisceral, epicardial and intramuscular adipose tissue, as well as increased body weight increments could have been related to disturbed proportions of the minerals supplemented, their synergy and antagonism and, consequently, a potential generation of secondary deficiencies and excesses which could significantly affect individual metabolic pathways; 3) the intensity of changes observed was generally higher in the females receiving complementary supplementation, although their uptake of minerals studied was similar to that shown by the females kept on the standard diet.","https://www.ncbi.nlm.nih.gov/pubmed/28068014a10b4","chromium","https://www.ncbi.nlm.nih.gov/pubmed/28068014a10b27","deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/23707771a8","While chronic Cr(VI) exposure led to activation of signaling cascades involving PI3K/AKT/GSK-3β/β-catenin and PI3K/AKT/mTOR, transfection with catalase or SOD markedly inhibited Cr(VI)-mediated activation of these signaling proteins.","https://www.ncbi.nlm.nih.gov/pubmed/23707771a8b15","Cr","https://www.ncbi.nlm.nih.gov/pubmed/23707771a8b3","exposure"
"https://www.ncbi.nlm.nih.gov/pubmed/24415067a5","The experiment was conducted on 32 male Wistar rats divided into four groups and fed the following diets: the control (C, AIN-93G), high-fat diets (HF, 40% energy from fat), and a high-fat diet supplemented with CrProp at dosages of 10 and 50 mg Cr/kg diet (HF + Cr10 and HF + Cr50, respectively).","https://www.ncbi.nlm.nih.gov/pubmed/24415067a5b15","Cr","https://www.ncbi.nlm.nih.gov/pubmed/24415067a5b10","AIN"
"https://www.ncbi.nlm.nih.gov/pubmed/25596210a13","The following risk factors were associated with catheter-associated complications and/or CR-BSI: the presence of ulcers, the use of systemic anticoagulants, public insurance (Medicare or Medicaid), and patient age.","https://www.ncbi.nlm.nih.gov/pubmed/25596210a13b4","CR","https://www.ncbi.nlm.nih.gov/pubmed/25596210a13b9","ulcers"
"https://www.ncbi.nlm.nih.gov/pubmed/25596210a13","The following risk factors were associated with catheter-associated complications and/or CR-BSI: the presence of ulcers, the use of systemic anticoagulants, public insurance (Medicare or Medicaid), and patient age.","https://www.ncbi.nlm.nih.gov/pubmed/25596210a13b4","CR","https://www.ncbi.nlm.nih.gov/pubmed/25596210a13b3","complications"
"https://www.ncbi.nlm.nih.gov/pubmed/26497649a6","Prior results indicated that patients with dysphagia demonstrated elevated BUN/Cr compared to non-dysphagia cases during acute care and that BUN/Cr increased selectively in dysphagic patients.","https://www.ncbi.nlm.nih.gov/pubmed/26497649a6b8","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26497649a6b11","dysphagia"
"https://www.ncbi.nlm.nih.gov/pubmed/26497649a6","Prior results indicated that patients with dysphagia demonstrated elevated BUN/Cr compared to non-dysphagia cases during acute care and that BUN/Cr increased selectively in dysphagic patients.","https://www.ncbi.nlm.nih.gov/pubmed/26497649a6b8","Cr","https://www.ncbi.nlm.nih.gov/pubmed/26497649a6b13","dysphagia"
"https://www.ncbi.nlm.nih.gov/pubmed/28068014a4","Methods:                    The study involved 4 groups of Wistar rat females (n = 11) fed: a standard feed (group I) containing, i.a., whole wheat and corn grains; modified feed (84% and 50% of whole wheat and corn grains, respectively, in the standard feed substituted with Type 500 wheat flour and sucrose, respectively) (group II); modified feed with complementary supplementation (elimination of Ca, Mg, Zn, and Cr deficiencies resulting from diet modification) (group III); and modified feed with excess supplementation (the same minerals applied in excess, i.e., amounts from 0.5 to 3 times higher than the deficiencies produced by diet modification) (group IV).","https://www.ncbi.nlm.nih.gov/pubmed/28068014a4b22","Cr","https://www.ncbi.nlm.nih.gov/pubmed/28068014a4b12","corn"
"https://www.ncbi.nlm.nih.gov/pubmed/28068014a4","Methods:                    The study involved 4 groups of Wistar rat females (n = 11) fed: a standard feed (group I) containing, i.a., whole wheat and corn grains; modified feed (84% and 50% of whole wheat and corn grains, respectively, in the standard feed substituted with Type 500 wheat flour and sucrose, respectively) (group II); modified feed with complementary supplementation (elimination of Ca, Mg, Zn, and Cr deficiencies resulting from diet modification) (group III); and modified feed with excess supplementation (the same minerals applied in excess, i.e., amounts from 0.5 to 3 times higher than the deficiencies produced by diet modification) (group IV).","https://www.ncbi.nlm.nih.gov/pubmed/28068014a4b22","Cr","https://www.ncbi.nlm.nih.gov/pubmed/28068014a4b9","corn"
"https://www.ncbi.nlm.nih.gov/pubmed/28068014a4","Methods:                    The study involved 4 groups of Wistar rat females (n = 11) fed: a standard feed (group I) containing, i.a., whole wheat and corn grains; modified feed (84% and 50% of whole wheat and corn grains, respectively, in the standard feed substituted with Type 500 wheat flour and sucrose, respectively) (group II); modified feed with complementary supplementation (elimination of Ca, Mg, Zn, and Cr deficiencies resulting from diet modification) (group III); and modified feed with excess supplementation (the same minerals applied in excess, i.e., amounts from 0.5 to 3 times higher than the deficiencies produced by diet modification) (group IV).","https://www.ncbi.nlm.nih.gov/pubmed/28068014a4b22","Cr","https://www.ncbi.nlm.nih.gov/pubmed/28068014a4b30","deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/28068014a4","Methods:                    The study involved 4 groups of Wistar rat females (n = 11) fed: a standard feed (group I) containing, i.a., whole wheat and corn grains; modified feed (84% and 50% of whole wheat and corn grains, respectively, in the standard feed substituted with Type 500 wheat flour and sucrose, respectively) (group II); modified feed with complementary supplementation (elimination of Ca, Mg, Zn, and Cr deficiencies resulting from diet modification) (group III); and modified feed with excess supplementation (the same minerals applied in excess, i.e., amounts from 0.5 to 3 times higher than the deficiencies produced by diet modification) (group IV).","https://www.ncbi.nlm.nih.gov/pubmed/28068014a4b22","Cr","https://www.ncbi.nlm.nih.gov/pubmed/28068014a4b23","deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/24249586a7","Chromium concentrations in the liver and kidney were determined using the flame atomic absorption spectrometry method.","https://www.ncbi.nlm.nih.gov/pubmed/24249586a7b1","Chromium","https://www.ncbi.nlm.nih.gov/pubmed/24249586a7b7","liver"
"https://www.ncbi.nlm.nih.gov/pubmed/26252071a11","Citation:                    Dinse GE, Jusko TA, Whitt IZ, Co CA, Parks CG, Satoh M, Chan EKL, Rose KM, Walker NJ, Birnbaum LS, Zeldin DC, Weinberg CR, Miller FW.","https://www.ncbi.nlm.nih.gov/pubmed/26252071a11b11","CR","https://www.ncbi.nlm.nih.gov/pubmed/26252071a11b4","CA"
"https://www.ncbi.nlm.nih.gov/pubmed/26252071a11","Citation:                    Dinse GE, Jusko TA, Whitt IZ, Co CA, Parks CG, Satoh M, Chan EKL, Rose KM, Walker NJ, Birnbaum LS, Zeldin DC, Weinberg CR, Miller FW.","https://www.ncbi.nlm.nih.gov/pubmed/26252071a11b11","CR","https://www.ncbi.nlm.nih.gov/pubmed/26252071a11b9","LS"
"https://www.ncbi.nlm.nih.gov/pubmed/24553114a2","Emerging evidence implicates the zinc importer ZIP4 as a critical factor that enhances pancreatic cancer proliferation; however, the role of ZIP4 in promoting pancreatic cancer progression by regulating apoptosis requires elucidation.","https://www.ncbi.nlm.nih.gov/pubmed/24553114a2b2","zinc","https://www.ncbi.nlm.nih.gov/pubmed/24553114a2b6","pancreatic cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/24553114a2","Emerging evidence implicates the zinc importer ZIP4 as a critical factor that enhances pancreatic cancer proliferation; however, the role of ZIP4 in promoting pancreatic cancer progression by regulating apoptosis requires elucidation.","https://www.ncbi.nlm.nih.gov/pubmed/24553114a2b2","zinc","https://www.ncbi.nlm.nih.gov/pubmed/24553114a2b10","pancreatic cancer"
"https://www.ncbi.nlm.nih.gov/pubmed/22405403a8","Furthermore, beyond traditional risk factors, such as old age and hypoalbuminemia, multivariate Cox regression also indicated that lower serum level of zinc independently predicts overall mortality (HR, 0.973 [95% CI, 0.948-0.999], p=0.046).","https://www.ncbi.nlm.nih.gov/pubmed/22405403a8b5","zinc","https://www.ncbi.nlm.nih.gov/pubmed/22405403a8b9","hypoalbuminemia"
"https://www.ncbi.nlm.nih.gov/pubmed/23689110a3","The high prevalence of zinc deficiency on a global basis and its importance to public health have been well documented through large-scale randomized controlled zinc supplementation trials.","https://www.ncbi.nlm.nih.gov/pubmed/23689110a3b7","zinc","https://www.ncbi.nlm.nih.gov/pubmed/23689110a3b2","zinc deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/25640397a5","Among the various chemical elements recognized in the nature, some of them including zinc, iron, cobalt, and copper have essential roles in the various biochemical and physiological processes, but only at low levels and others such as cadmium, lead, mercury, arsenic, and nickel are considered as threats for human health especially with chronic exposure at high levels.","https://www.ncbi.nlm.nih.gov/pubmed/25640397a5b4","zinc","https://www.ncbi.nlm.nih.gov/pubmed/25640397a5b17","exposure"
"https://www.ncbi.nlm.nih.gov/pubmed/24035247a4","Average concentrations of iron and zinc of 5625 lamb longissimus muscles were 2.03 and 2.43 mg/100 g, qualifying as a good source claim for the majority of the population.","https://www.ncbi.nlm.nih.gov/pubmed/24035247a4b2","zinc","https://www.ncbi.nlm.nih.gov/pubmed/24035247a4b3","lamb"
"https://www.ncbi.nlm.nih.gov/pubmed/25546056a12","Meat and fish consumption were inversely correlated with zinc and ferritin deficiencies [OR: 0.2 (0.1-0.8) and 0.2 (0.1-0.9)], while oil consumption showed a negative association with anaemia and deficiencies of folate and vitamin A [0.58 (0.3-0.9), OR: 0.5 (0.3-0.9) and 0.6 (0.4-0.9)].","https://www.ncbi.nlm.nih.gov/pubmed/25546056a12b4","zinc","https://www.ncbi.nlm.nih.gov/pubmed/25546056a12b12","deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/25546056a12","Meat and fish consumption were inversely correlated with zinc and ferritin deficiencies [OR: 0.2 (0.1-0.8) and 0.2 (0.1-0.9)], while oil consumption showed a negative association with anaemia and deficiencies of folate and vitamin A [0.58 (0.3-0.9), OR: 0.5 (0.3-0.9) and 0.6 (0.4-0.9)].","https://www.ncbi.nlm.nih.gov/pubmed/25546056a12b4","zinc","https://www.ncbi.nlm.nih.gov/pubmed/25546056a12b11","anaemia"
"https://www.ncbi.nlm.nih.gov/pubmed/25546056a12","Meat and fish consumption were inversely correlated with zinc and ferritin deficiencies [OR: 0.2 (0.1-0.8) and 0.2 (0.1-0.9)], while oil consumption showed a negative association with anaemia and deficiencies of folate and vitamin A [0.58 (0.3-0.9), OR: 0.5 (0.3-0.9) and 0.6 (0.4-0.9)].","https://www.ncbi.nlm.nih.gov/pubmed/25546056a12b4","zinc","https://www.ncbi.nlm.nih.gov/pubmed/25546056a12b5","deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/25208104a9","Finally, among micronutrients, several vitamin and mineral deficiencies with different frequencies have been observed in patients with inflammatory bowel diseases and supplementation with some of them (vitamin A, vitamin D3, vitamin C, and zinc) are presumed to favor MH.","https://www.ncbi.nlm.nih.gov/pubmed/25208104a9b10","zinc","https://www.ncbi.nlm.nih.gov/pubmed/25208104a9b5","inflammatory bowel diseases"
"https://www.ncbi.nlm.nih.gov/pubmed/25208104a9","Finally, among micronutrients, several vitamin and mineral deficiencies with different frequencies have been observed in patients with inflammatory bowel diseases and supplementation with some of them (vitamin A, vitamin D3, vitamin C, and zinc) are presumed to favor MH.","https://www.ncbi.nlm.nih.gov/pubmed/25208104a9b10","zinc","https://www.ncbi.nlm.nih.gov/pubmed/25208104a9b2","mineral deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/25580404a8","The results suggested that zinc could be an effective biomineral for preventing VSMC calcification under atherosclerotic calcifying conditions.","https://www.ncbi.nlm.nih.gov/pubmed/25580404a8b2","zinc","https://www.ncbi.nlm.nih.gov/pubmed/25580404a8b3","calcification"
"https://www.ncbi.nlm.nih.gov/pubmed/26706025a9","Conclusions:                    Body zinc status might be associated with the quantity and distribution of body fat in Korean men.","https://www.ncbi.nlm.nih.gov/pubmed/26706025a9b3","zinc","https://www.ncbi.nlm.nih.gov/pubmed/26706025a9b7","men"
"https://www.ncbi.nlm.nih.gov/pubmed/24772420a3","Maná-cubiu (Solanum sessiliflorum Dunal) is a native fruit from Amazon rich in iron, zinc, niacin, pectin, and citric acid, used in foods, beverages, and medicinal purposes, since it has been useful for treatment of various diseases caused by oxidative stress or nutritional deficiency.","https://www.ncbi.nlm.nih.gov/pubmed/24772420a3b5","zinc","https://www.ncbi.nlm.nih.gov/pubmed/24772420a3b15","nutritional deficiency"
"https://www.ncbi.nlm.nih.gov/pubmed/26178026a4","A systematic approach involving critical appraisal was conducted independently by 2 researchers to examine deficiencies of phylloquinone, folate, iron, calcium, zinc, magnesium, iodide, copper, and vitamins A, D, and B-12 in pregnant and postpartum women after bariatric surgery, together with subsequent outcomes in the neonates.","https://www.ncbi.nlm.nih.gov/pubmed/26178026a4b6","zinc","https://www.ncbi.nlm.nih.gov/pubmed/26178026a4b4","deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/26583123a4","The contents of elements in the tibial plateau in the patients with osteoarthritis (OA) can be arranged in the following descending order: F(-) &gt; K &gt; Zn &gt; Fe &gt; Sr &gt; Pb &gt; Mn &gt; Se &gt; Cd &gt; THg.","https://www.ncbi.nlm.nih.gov/pubmed/26583123a4b12","Zn","https://www.ncbi.nlm.nih.gov/pubmed/26583123a4b7","osteoarthritis"
"https://www.ncbi.nlm.nih.gov/pubmed/23784733t1","Dietary intervention causes redistribution of zinc in obese adolescents","https://www.ncbi.nlm.nih.gov/pubmed/23784733t1b3","zinc","https://www.ncbi.nlm.nih.gov/pubmed/23784733t1b5","obese"
"https://www.ncbi.nlm.nih.gov/pubmed/30400639a4","One of the most common deficiencies from a GFD are an insufficient amount of Ca, Fe, Mg, and Zn.","https://www.ncbi.nlm.nih.gov/pubmed/30400639a4b6","Zn","https://www.ncbi.nlm.nih.gov/pubmed/30400639a4b2","deficiencies"
"https://www.ncbi.nlm.nih.gov/pubmed/23708056a10","Conclusions:                    L-Arginine supplementation affects zinc status in obese patients.","https://www.ncbi.nlm.nih.gov/pubmed/23708056a10b4","zinc","https://www.ncbi.nlm.nih.gov/pubmed/23708056a10b7","obese"
"https://www.ncbi.nlm.nih.gov/pubmed/23493534a7","In the Middle East, zinc-deficient dwarfs did not live beyond the age of 25 y, and they died because of intercurrent infections.","https://www.ncbi.nlm.nih.gov/pubmed/23493534a7b1","zinc","https://www.ncbi.nlm.nih.gov/pubmed/23493534a7b2","dwarfs"
